gig_title,gig_url,rating_raw,seller_level_raw,price_raw,rating,review_count,price_pkr,seller_level,title_clean,title_word_count,seller_username,listing_position,log_price_pkr,log_review_count,cluster,niche_name,predicted_review
I will create professional oracle database for you,https://www.fiverr.com/kolorowe/do-your-oracle-database?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=05590642f37ea18126145ca5fdecdf00&pckg_id=1&pos=47&context_type=rating&funnel=05590642f37ea18126145ca5fdecdf00&imp_id=77ae38ff-ea4f-4df9-bb2e-0ead9410c135,5.0(1),,"PKR 1,088",5.0,1.0,1088,Unknown,i will create professional oracle database for you,8,kolorowe,47,6.9930151229329605,0.6931471805599453,1,data / help / provide,9.87349953901384
I will do data integration etl job pipeline using talend,https://www.fiverr.com/rezakarim20/be-your-data-engineer-to-etl-pipeline-integration-in-talend?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=05590642f37ea18126145ca5fdecdf00&pckg_id=1&pos=48&context_type=rating&funnel=05590642f37ea18126145ca5fdecdf00&imp_id=4f284bc8-c7d1-4fb0-a227-1fa591cfdc15,,,"PKR 1,088",,,1088,Unknown,i will do data integration etl job pipeline using talend,10,rezakarim20,48,6.9930151229329605,,8,etl / data / create,3.4995702874876553
I will solve your sql query problems and sql task,https://www.fiverr.com/syedsid/write-query-and-procedures-in-sql-mysql-oracle?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=1&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=ba9d9749-a49a-4c95-a7f2-86be703891eb,,,"PKR 3,263",,,3263,Unknown,i will solve your sql query problems and sql task,10,syedsid,1,8.090708716083997,,1,data / help / provide,3.4163408308478465
"I will do data manipulation, data analysis in ms excel",https://www.fiverr.com/hqureshi196/do-data-manipulation-data-analysis-in-ms-excel?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=2&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=bc8f4c79-6dc1-4826-9373-aaf438fba817,,,"PKR 3,263",,,3263,Unknown,i will do data manipulation data analysis in ms excel,10,hqureshi196,2,8.090708716083997,,4,python / analysis / using,7.610711079746098
I will automate your etl process using azure data factory or ssis,https://www.fiverr.com/aslanr/automate-your-etl-process-using-azure-data-factory-or-ssis?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=3&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=0e0f8a35-af0d-4ccb-8ed7-19240f862063,,,"PKR 51,115",,,51115,Unknown,i will automate your etl process using azure data factory or ssis,12,aslanr,3,10.841852838728594,,8,etl / data / create,1.508385928496578
"I will do data cleaning, visualization and wrangling using python",https://www.fiverr.com/emubasharraza/do-data-cleaning-visualization-and-wrangling-using-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=4&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=724adba9-23da-49b4-bc44-b0f2f8ea9de5,,,"PKR 1,088",,,1088,Unknown,i will do data cleaning visualization and wrangling using python,10,emubasharraza,4,6.9930151229329605,,4,python / analysis / using,2.7536830994513135
I will automate the data migration process,https://www.fiverr.com/elastific/do-erp-data-migration?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=5&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=d0498751-ec07-4d21-bc6b-2eecc0a7ef45,,,"PKR 2,175,105",,,2175105,Unknown,i will automate the data migration process,7,elastific,5,14.592587956949563,,1,data / help / provide,0.0
"I will serve big data projects on pyspark, python, spark, and scala",https://www.fiverr.com/dineshvarma2/serve-spark-scala-sql-airflow-db2-docker-and-kubernetes-projects?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=6&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=f1503fa2-6929-4614-a753-d83d6044c531,5.0(3),,"PKR 1,088",5.0,3.0,1088,Unknown,i will serve big data projects on pyspark python spark and scala,12,dineshvarma2,6,6.9930151229329605,1.3862943611198906,9,big data / big / data,4.106343953950785
I will do all tasks for informatica and further more,https://www.fiverr.com/ranaakbar907/do-all-the-task-as-required-and-further-more?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=7&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=fabc2f65-4029-4bd3-9b2d-bcbdc2c1e54c,,,"PKR 3,263",,,3263,Unknown,i will do all tasks for informatica and further more,10,ranaakbar907,7,8.090708716083997,,1,data / help / provide,4.637362976347812
"I will do web scraping, data mining, data extraction from any website",https://www.fiverr.com/laalaarslan/do-web-scraping-data-mining-data-extraction-from-any-website?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=8&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=5a244b14-3d00-4724-be3a-48c1584a9376,,,"PKR 2,176",,,2176,Unknown,i will do web scraping data mining data extraction from any website,12,laalaarslan,8,7.685703061234547,,3,scraping / web / web scraping,18.194870705538754
I will convert your important data from image to text and deliver in original format,https://www.fiverr.com/mubarak_dhaka/convert-your-important-data-from-image-to-text-and-deliver-in-original-format?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=9&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=3843f0ec-134e-4e69-88c0-37e164728af8,,,"PKR 1,088",,,1088,Unknown,i will convert your important data from image to text and deliver in original format,15,mubarak_dhaka,9,6.9930151229329605,,1,data / help / provide,3.949946714119574
I will create a python machine learning project with data and feature engineering,https://www.fiverr.com/aymanyouss/create-a-python-machine-learning-project-with-data-and-feature-engineering?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=10&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=18b4ce9d-0dd3-42ef-8307-b871f7359da2,,,"PKR 1,088",,,1088,Unknown,i will create a python machine learning project with data and feature engineering,13,aymanyouss,10,6.9930151229329605,,6,learning / machine / machine learning,9.319570012069029
"I will data cleaning, wrangling and visualization",https://www.fiverr.com/shaheerahmad973/data-cleaning-wrangling-and-visualization?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=11&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=57d590f2-92b4-4109-9226-1fba9bcfefc5,,,"PKR 2,176",,,2176,Unknown,i will data cleaning wrangling and visualization,7,shaheerahmad973,11,7.685703061234547,,5,engineering / data engineering / data,1.6842113692859257
I will do data engineer work,https://www.fiverr.com/hdm0105/do-data-engineer-work?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=12&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=d20f83c1-e4a9-439b-9892-41e533134414,,,"PKR 5,438",,,5438,Unknown,i will do data engineer work,6,hdm0105,12,8.60135049942296,,11,engineer / data engineer / data,2.1119279157360014
I will do the best with my expertise in etl,https://www.fiverr.com/ranaakbar907/do-the-best-with-my-expertise-in-etl?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=13&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=0f52ed19-95f9-4d7c-8f80-50514854f1f0,,,"PKR 3,263",,,3263,Unknown,i will do the best with my expertise in etl,10,ranaakbar907,13,8.090708716083997,,8,etl / data / create,3.131816464606022
I will accelerate your data migration using azure to optimize your business,https://www.fiverr.com/newventurecap/accelerate-your-data-migration-using-azure-to-optimize-your-business?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=14&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=d5321f29-419e-4cac-b173-6cd6dbfd0065,,,"PKR 10,876",,,10876,Unknown,i will accelerate your data migration using azure to optimize your business,12,newventurecap,14,9.294405747093853,,1,data / help / provide,1.7593508395471593
I will 3d modelling on solidworks and further requirements,https://www.fiverr.com/adityapatki17/3d-modelling-on-solidworks-and-further-requirements?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=15&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=98f7e68a-ddef-4e83-bc31-8c060697cc49,,,"PKR 1,088",,,1088,Unknown,i will 3d modelling on solidworks and further requirements,9,adityapatki17,15,6.9930151229329605,,1,data / help / provide,2.616810635017097
"I will help with hadoop, spark, hive and big data projects",https://www.fiverr.com/shruti077/do-all-big-data-task-and-assignments?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=16&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=2e2aff00-b591-455d-9b49-3caa507add9f,5.0(4),,"PKR 2,176",5.0,4.0,2176,Unknown,i will help with hadoop spark hive and big data projects,11,shruti077,16,7.685703061234547,1.6094379124341005,9,big data / big / data,3.496916492784992
I will do data engineering and etl jobs,https://www.fiverr.com/abdullahkn/create-data-pipelines-and-write-etls-using-big-data-tools?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=17&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=b4e8c9c5-f9ae-4608-bad0-1d7bd6ca33aa,5.0(25),Level 1 Seller,"PKR 21,752",5.0,25.0,21752,Level 1 Seller,i will do data engineering and etl jobs,8,abdullahkn,17,9.987506958039702,3.258096538021482,5,engineering / data engineering / data,5.166082653726775
"I will do anything related to tsql,data warehouse,ssis,etl and bi",https://www.fiverr.com/muhammadalijayn/do-anything-related-to-tsql-data-warehouse-ssis-etl-and-bi?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=18&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=51344255-f499-4a30-9c82-29276e609640,4.7(35),Level 2 Seller,"PKR 4,351",4.7,35.0,4351,Level 2 Seller,i will do anything related to tsql data warehouse ssis etl and bi,13,muhammadalijayn,18,8.378390788535778,3.58351893845611,8,etl / data / create,23.97360501557155
I will excel help vba dynamic chart pivot table,https://www.fiverr.com/vbalpic/do-excel-with-macros-buttons-forms?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=19&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=a10cf351-ccb9-40f5-bfe2-a9d9cd87b306,5.0(1),Level 1 Seller,"PKR 5,438",5.0,1.0,5438,Level 1 Seller,i will excel help vba dynamic chart pivot table,9,vbalpic,19,8.60135049942296,0.6931471805599453,10,excel / vba / macros,10.43023814569926
"I will create bash shell,perl,python script",https://www.fiverr.com/abeesm/write-a-bash-perl-php-and-python-script?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=20&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=d243ea63-d1ae-4064-ad12-ad33a46059eb,4.8(26),Level 2 Seller,"PKR 4,351",4.8,26.0,4351,Level 2 Seller,i will create bash shell perl python script,8,abeesm,20,8.378390788535778,3.295836866004329,4,python / analysis / using,24.662670629769092
I will create mappings in informatica etl tool,https://www.fiverr.com/vigneshm701/create-mappings-in-informatica-etl-tool?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=21&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=8d70f8fb-1aea-4e16-8682-0541bd86607e,5.0(2),,"PKR 3,263",5.0,2.0,3263,Unknown,i will create mappings in informatica etl tool,8,vigneshm701,21,8.090708716083997,1.0986122886681098,8,etl / data / create,2.4079519347632155
I will provid efficient and optimize solutions for data pipeline,https://www.fiverr.com/noman_ejaz96/provid-efficient-and-optimize-solutions-for-data-engineering?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=22&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=da10d4c3-03ee-4b97-8faf-8c3265559428,,,"PKR 8,701",,,8701,Unknown,i will provid efficient and optimize solutions for data pipeline,10,noman_ejaz96,22,9.071308163280625,,1,data / help / provide,3.8963287928240637
I will work on talend etl,https://www.fiverr.com/vigneshm701/work-on-talend-etl?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=23&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=73eeb4d1-3962-4ed6-99da-9fcd349a6452,,,"PKR 3,263",,,3263,Unknown,i will work on talend etl,6,vigneshm701,23,8.090708716083997,,8,etl / data / create,2.0823695402747786
I will data cleaning and data wrangling for visualization,https://www.fiverr.com/saulhs12/data-cleaning-and-data-wrangling-for-visualization?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=24&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=e32b717f-114f-4dfc-8f88-a2a98038395e,,,"PKR 4,351",,,4351,Unknown,i will data cleaning and data wrangling for visualization,9,saulhs12,24,8.378390788535778,,5,engineering / data engineering / data,1.6023178131615312
I will do data engineering on google cloud,https://www.fiverr.com/keithlashley/do-data-engineering-on-google-cloud?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=25&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=fa6817d3-1613-4a9a-adba-abd071ec38e6,5.0(2),Level 1 Seller,"PKR 35,890",5.0,2.0,35890,Level 1 Seller,i will do data engineering on google cloud,8,keithlashley,25,10.48824184666795,1.0986122886681098,5,engineering / data engineering / data,3.8411773129392106
"I will do object detection, classification, segmentation, pose estimation",https://www.fiverr.com/zarsha_ai/do-object-detection-classification-and-segmentation?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=26&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=b6baea1e-5375-4200-814e-101fcede42dc,5.0(5),Level 1 Seller,"PKR 10,876",5.0,5.0,10876,Level 1 Seller,i will do object detection classification segmentation pose estimation,9,zarsha_ai,26,9.294405747093853,1.791759469228055,1,data / help / provide,8.680100028757447
I will develop data engineering applications,https://www.fiverr.com/dineshvarma2/develop-data-engineering-applications?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=27&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=5bac7773-2fe0-4f13-bc39-8ac8e1ca404f,,,"PKR 2,176",,,2176,Unknown,i will develop data engineering applications,6,dineshvarma2,27,7.685703061234547,,7,develop / develop data / data,0.9627692365572336
I will decrypt your files encrypted by ransom,https://www.fiverr.com/popica21/decrypt-your-files-encrypted-by-ransom?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=28&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=4557053d-f7f9-494c-bcd4-dd0fa10eb065,,,"PKR 108,756",,,108756,Unknown,i will decrypt your files encrypted by ransom,8,popica21,28,11.596871314695504,,1,data / help / provide,3.9289392218103467
"I will develop data engineering pipeline, data warehouse and etl",https://www.fiverr.com/raif_viren/data-engineering-pipeline-data-warehouse-and-etl?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=29&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=a336b3ca-f4d5-4a34-849b-e650beff5527,,,"PKR 365,418",,,365418,Unknown,i will develop data engineering pipeline data warehouse and etl,10,raif_viren,29,12.808799919384825,,5,engineering / data engineering / data,0.8681138690480266
"I will create etl pipelines using adf, azure databricks and pyspark for data migration",https://www.fiverr.com/techiesamoffici/create-etl-pipelines-using-adf-azure-databricks-and-pyspark-for-data-migration?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=30&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=95fa052e-804f-46fd-aa04-ea626babe1d4,5.0(3),,"PKR 10,876",5.0,3.0,10876,Unknown,i will create etl pipelines using adf azure databricks and pyspark for data migration,14,techiesamoffici,30,9.294405747093853,1.3862943611198906,8,etl / data / create,1.9485827652618166
I will help you in quality control and control chart tasks,https://www.fiverr.com/muneebasim276/provide-help-in-statistical-quality-control?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=31&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=7f54ebe5-1ca1-4cd6-accb-912d55123a92,5.0(4),,"PKR 1,088",5.0,4.0,1088,Unknown,i will help you in quality control and control chart tasks,11,muneebasim276,31,6.9930151229329605,1.6094379124341005,1,data / help / provide,3.703900614169168
I will connect rest API with azure data factory,https://www.fiverr.com/adilrasheedkhan/connect-rest-api-with-azure-data-factory?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=32&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=c2c30bf1-b7a5-4580-a412-e52a033106bf,,,"PKR 10,876",,,10876,Unknown,i will connect rest api with azure data factory,9,adilrasheedkhan,32,9.294405747093853,,8,etl / data / create,1.2313975008496985
"I will conduct big data analytics using apache spark, gcp, AWS or hadoop",https://www.fiverr.com/ciitwah2011/conduct-big-data-analytics-using-apache-spark-gcp-aws-or-hadoop?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=33&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=735992fe-a215-40d7-bf31-116da679ddf9,5.0(1),Level 2 Seller,"PKR 39,152",5.0,1.0,39152,Level 2 Seller,i will conduct big data analytics using apache spark gcp aws or hadoop,13,ciitwah2011,33,10.575232326835636,0.6931471805599453,9,big data / big / data,9.085103879112124
I will do data science and machine learning project,https://www.fiverr.com/soufyan10/do-data-science-and-machine-learning-project?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=34&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=4863b5e8-f835-4ed3-be4f-44a1ad137092,5.0(2),,"PKR 11,964",5.0,2.0,11964,Unknown,i will do data science and machine learning project,9,soufyan10,34,9.389741000342472,1.0986122886681098,2,data science / science / data,7.482262026069861
I will provide any type of aws services,https://www.fiverr.com/aiworld3/provide-any-type-of-aws-services?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=35&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=65640164-3b37-4b58-b2b3-0bf53296bdbb,,,"PKR 1,088",,,1088,Unknown,i will provide any type of aws services,8,aiworld3,35,6.9930151229329605,,1,data / help / provide,2.4496711992184097
I will create and design databases layer,https://www.fiverr.com/nimaat98/create-and-design-databases-layer?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=36&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=fa7d6765-4504-4486-955d-fb98b30c0224,,,"PKR 4,351",,,4351,Unknown,i will create and design databases layer,7,nimaat98,36,8.378390788535778,,1,data / help / provide,2.333693362572813
"I will automate google sheets, form, docs, gmail, invoice quote using apps script",https://www.fiverr.com/zain_ul_abedeen/automate-your-google-sheets-with-apps-script-and-macro?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=37&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=56d25f84-4d55-435b-a59b-9680a5e06214,5.0(33),Level 2 Seller,"PKR 6,526",5.0,33.0,6526,Level 2 Seller,i will automate google sheets form docs gmail invoice quote using apps script,13,zain_ul_abedeen,37,8.783702698635217,3.5263605246161616,0,google / sheets / google sheets,26.7662616101168
"I will data wrangling, data preprocessing, and data visualization",https://www.fiverr.com/whirl__pool/data-wrangling-data-preprocessing-and-data-visualization?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=38&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=5b785d7d-049c-4fc5-8286-f3cb36993ef3,5.0(1),Level 2 Seller,"PKR 10,876",5.0,1.0,10876,Level 2 Seller,i will data wrangling data preprocessing and data visualization,9,whirl__pool,38,9.294405747093853,0.6931471805599453,5,engineering / data engineering / data,6.996325496373081
I will be your data engineer and etl pipeline developer,https://www.fiverr.com/hammad_ahmed_/be-your-azure-data-engineer?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=39&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=49c8617c-21ac-47ca-989d-2395de063a9b,5.0(1),,"PKR 2,176",5.0,1.0,2176,Unknown,i will be your data engineer and etl pipeline developer,10,hammad_ahmed_,39,7.685703061234547,0.6931471805599453,11,engineer / data engineer / data,1.5955059822915167
"I will do big data, pyspark, machine learning, and data analysis with python",https://www.fiverr.com/mj_0384/do-machine-learning-visualization-and-dashboards?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=40&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=d0ee7ddf-57ee-4206-8adf-f320ba9b45de,4.6(12),,"PKR 10,876",4.6,12.0,10876,Unknown,i will do big data pyspark machine learning and data analysis with python,13,mj_0384,40,9.294405747093853,2.5649493574615367,9,big data / big / data,13.567986224719567
"I will do your industrial engineering projects, designs",https://www.fiverr.com/hamza1149/do-your-projects-related-industrial-and-manufacturing-engineering?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=41&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=4698762d-d2b7-48cc-ad25-3a9e3730a82b,4.8(20),,"PKR 3,263",4.8,20.0,3263,Unknown,i will do your industrial engineering projects designs,8,hamza1149,41,8.090708716083997,3.044522437723423,5,engineering / data engineering / data,3.17564168077483
"I will write script for data scraping, automation",https://www.fiverr.com/ahmad_raza2445/write-script-for-data-scraping-automation?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=42&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=0f3841e7-2714-4f23-ae09-a680726de44d,5.0(3),Level 2 Seller,"PKR 4,351",5.0,3.0,4351,Level 2 Seller,i will write script for data scraping automation,8,ahmad_raza2445,42,8.378390788535778,1.3862943611198906,1,data / help / provide,15.398675167869612
I will do computation and simulation with matlab,https://www.fiverr.com/lorentzkarsten/create-a-desktop-app-for-you-with-matlab-or-csharp?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=43&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=bb86ad98-7edc-45aa-bd9c-e419075eba9c,4.9(17),,"PKR 32,627",4.9,17.0,32627,Unknown,i will do computation and simulation with matlab,8,lorentzkarsten,43,10.39292609442047,2.8903717578961645,1,data / help / provide,4.416604902670499
I will be your excel master with custom formulas,https://www.fiverr.com/dilnath/do-business-data-analysis-vlookup-excel-data-entry-pivot-table-dashboard?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=44&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&seller_online=true&imp_id=fd8c8c6c-96e0-4584-8db9-b9402f4555a5,5.0(20),Level 1 Seller,"PKR 1,088",5.0,20.0,1088,Level 1 Seller,i will be your excel master with custom formulas,9,dilnath,44,6.9930151229329605,3.044522437723423,10,excel / vba / macros,18.243331606129054
I will data entry excel formula for you,https://www.fiverr.com/haldersristi111/excel-formula-microsoft-excel-excel-spreadsheet-excel-expert-excel-dashboard?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=45&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=045773a4-166c-4a8d-8af6-41a4f9d9113d,5.0(1),Level 2 Seller,"PKR 2,176",5.0,1.0,2176,Level 2 Seller,i will data entry excel formula for you,8,haldersristi111,45,7.685703061234547,0.6931471805599453,10,excel / vba / macros,21.723668103129288
"I will solve dbms, data structure, analysis of algorithm, cpp programming tasks",https://www.fiverr.com/apex_mission/solve-dbms-data-structure-analysis-of-algorithm-cpp-programming-tasks?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=46&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&seller_online=true&imp_id=fd50aed7-a811-4ffc-b6ca-27552680a1f6,5.0(1),,"PKR 13,051",5.0,1.0,13051,Unknown,i will solve dbms data structure analysis of algorithm cpp programming tasks,12,apex_mission,46,9.47669665771321,0.6931471805599453,1,data / help / provide,8.362392282422418
I will create data and automation workflows,https://www.fiverr.com/tech_pierce/create-automation-workflows-in-zapier-or-parabola?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=c974ec10d849eb9f329e6d80cbcb5fa1&pckg_id=1&pos=47&context_type=rating&funnel=c974ec10d849eb9f329e6d80cbcb5fa1&imp_id=d46fef39-1bd2-47be-a1e7-1496d0c8bd18,5.0(7),,"PKR 10,876",5.0,7.0,10876,Unknown,i will create data and automation workflows,7,tech_pierce,47,9.294405747093853,2.079441541679836,1,data / help / provide,1.8044737383458385
